"Код SAP площадки";"Контрагент";;"Модель";"Рабочий объем";"Тип двигателя";"Стоимость работ";;;;;;"Стоимость запчастей";;;;;;"Стоимость запчастей PL-2";;;"Итого - ремонт";;;;;;"Итого - PL-2 ремонт";;
;;;;;;"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"C40AF01129";"Феникс Моторс";;"Sonata";"2.4 GDi";"Бензиновый";880;1210;880;1980;880;1650;5645,66;5645,66;7289,65;9838,5;5645,66;7289,65;9610,18;5417,33;7061,33;6525,66;6855,66;8169,65;11818,5;6525,66;8939,65;11590,18;6297,33;8711,33
"C40AF01129";"Феникс Моторс";;"i40";"1.6";"Бензиновый";1540;2090;1540;2530;1540;2200;6129,43;6759,43;6129,43;9107,93;6129,43;6759,43;8076,01;5097,52;5727,52;7669,43;8849,43;7669,43;11637,93;7669,43;8959,43;10606,01;6637,52;7927,52
"C40AF01129";"Феникс Моторс";;"i40";"2.0";"Бензиновый";1540;2090;1540;2530;1540;2200;6466,93;7096,93;6466,93;9445,43;6466,93;7096,93;8413,51;5435,02;6065,02;8006,93;9186,93;8006,93;11975,43;8006,93;9296,93;10943,51;6975,02;8265,02
"C40AF01129";"Феникс Моторс";;"i40";"1.7";"Дизельный";1540;2090;1540;2090;1540;2090;7650,63;10606,57;7650,63;11535,04;7650,63;10606,57;9929,59;6584,21;9001,13;9190,63;12696,57;9190,63;13625,04;9190,63;12696,57;12019,59;8124,21;11091,13
"C40AF01129";"Феникс Моторс";;"Creta";"1.6";"Бензиновый";1870;2530;1870;2970;1870;2530;5351,51;7774,56;5351,51;10490,1;5351,51;7774,56;9710,89;5122,84;6995,35;7221,51;10304,56;7221,51;13460,1;7221,51;10304,56;12680,89;6992,84;9525,35
"C40AF01129";"Феникс Моторс";;"Creta";"2.0";"Бензиновый";1870;2530;1870;2970;1870;2530;5554,01;6184,01;5554,01;8899,55;5554,01;6184,01;8670,89;5325,34;5955,34;7424,01;8714,01;7424,01;11869,55;7424,01;8714,01;11640,89;7195,34;8485,34
"C40AF01129";"Феникс Моторс";;"ix35";"2.0";"Бензиновый";1870;2530;1870;2970;1870;2530;7155,5;7785,5;7155,5;9214,5;7155,5;7785,5;7921,06;6230;6860;9025,5;10315,5;9025,5;12184,5;9025,5;10315,5;10891,06;8100;9390
"C40AF01129";"Феникс Моторс";;"ix35";"2.0";"Дизельный";1870;2530;1870;2640;1870;2640;9276,55;12232,49;9276,55;12232,49;9276,55;12232,49;10740,47;8323,07;10740,47;11146,55;14762,49;11146,55;14872,49;11146,55;14872,49;13380,47;10193,07;13380,47
"C40AF01129";"Феникс Моторс";;"Tucson";"1.6";"Бензиновый";1870;2530;1870;2970;1870;2530;6364,14;6994,14;6364,14;12757,93;6364,14;6994,14;12529,27;6135,48;6765,48;8234,14;9524,14;8234,14;15727,93;8234,14;9524,14;15499,27;8005,48;9295,48
"C40AF01129";"Феникс Моторс";;"Tucson";"2.0";"Бензиновый";1870;2530;1870;2970;1870;2530;6364,14;6994,14;6364,14;12757,93;6364,14;6994,14;12529,27;6135,48;6765,48;8234,14;9524,14;8234,14;15727,93;8234,14;9524,14;15499,27;8005,48;9295,48
"C40AF01129";"Феникс Моторс";;"Tucson";"1.6T GDI";"Бензиновый";1870;2530;1870;2970;1870;2530;6836,64;7466,64;6836,64;13230,43;6836,64;7466,64;13001,77;6607,98;7237,98;8706,64;9996,64;8706,64;16200,43;8706,64;9996,64;15971,77;8477,98;9767,98
"C40AF01129";"Феникс Моторс";;"Tucson";"2.0";"Дизельный";1870;2530;1870;2640;1870;2640;9700,19;14487,29;9700,19;14487,29;9700,19;14487,29;14230,66;9443,56;14230,66;11570,19;17017,29;11570,19;17127,29;11570,19;17127,29;16870,66;11313,56;16870,66
"C40AF01129";"Феникс Моторс";;"Santa Fe";"2.4";"Бензиновый";1870;2530;1870;2970;1870;2530;7123,34;7753,34;7123,34;10173,83;7123,34;7753,34;9483,01;6894,68;7524,68;8993,34;10283,34;8993,34;13143,83;8993,34;10283,34;12453,01;8764,68;10054,68
"C40AF01129";"Феникс Моторс";;"Santa Fe";"2.2";"Дизельный";1870;2530;1870;2640;1870;2640;8906,89;11811,88;8906,89;11811,88;8906,89;11811,88;10287,15;7837,16;10287,15;10776,89;14341,88;10776,89;14451,88;10776,89;14451,88;12927,15;9707,16;12927,15
"C40AF01129";"Феникс Моторс";;"Grand Santa Fe";"3.3";"Бензиновый";1870;2530;1870;2970;1870;2530;8135,89;8765,89;8135,89;11186,38;8135,89;8765,89;9614,15;7025,81;7655,81;10005,89;11295,89;10005,89;14156,38;10005,89;11295,89;12584,15;8895,81;10185,81
"C40AF01129";"Феникс Моторс";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";1870;2530;1870;2970;1870;2530;8270,89;8900,89;8270,89;14071,81;8270,89;8900,89;12961,73;7160,81;7790,81;10140,89;11430,89;10140,89;17041,81;10140,89;11430,89;15931,73;9030,81;10320,81
"C40AF01129";"Феникс Моторс";;"Grand Santa Fe";"2.2";"Дизельный";1870;2530;1870;2640;1870;2640;9109,39;12014,38;9109,39;12014,38;9109,39;12014,38;10489,65;8039,66;10489,65;10979,39;14544,38;10979,39;14654,38;10979,39;14654,38;13129,65;9909,66;13129,65
"C40AF01129";"Феникс Моторс";;"H1";"2.4";"Бензиновый";1870;2530;1870;2970;1870;2530;6928,75;7558,75;6928,75;9236,35;6928,75;7558,75;7697,16;6048,18;6678,18;8798,75;10088,75;8798,75;12206,35;8798,75;10088,75;10667,16;7918,18;9208,18
"C40AF01129";"Феникс Моторс";;"H1";"2.5";"Дизельный";1870;2530;1870;2640;1870;2640;10109,66;12931,84;10109,66;12931,84;10109,66;12931,84;10598,48;8284,34;10598,48;11979,66;15461,84;11979,66;15571,84;11979,66;15571,84;13238,48;10154,34;13238,48
"C40AF50328";"Автомир Брянск";;"Solaris New";"1.4";"Бензиновый";1770;2770;1770;3706;1770;2770;7230;8130;7230;17694;7230;8130;;;;9000;10900;9000;21400;9000;10900;3706;1770;2770
"C40AF50328";"Автомир Брянск";;"Solaris New";"1.6";"Бензиновый";1679;3477;1679;3593;1679;3477;7321;9923;7321;12407;7321;9923;;;;9000;13400;9000;16000;9000;13400;3593;1679;3477
"C40AF50328";"Автомир Брянск";;"Solaris";"1.4";"Бензиновый";1751;3425;1751;3945;2263;4237;7049;9975;7049;10255;6237;9163;10255;6237;9163;8800;13400;8800;14200;8500;13400;14200;8500;13400
"C40AF50328";"Автомир Брянск";;"Solaris";"1.6";"Бензиновый";1751;3425;1751;3945;2263;4237;7049;9975;7049;10255;6237;9163;10255;6237;9163;8800;13400;8800;14200;8500;13400;14200;8500;13400
"C40AF50328";"Автомир Брянск";;"i30";"1.4";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF50328";"Автомир Брянск";;"i30";"1.6";"Бензиновый";2528;4026;2528;4754;2454;3850;9172;11774;9172;13246;9046;11350;13246;9046;11350;11700;15800;11700;18000;11500;15200;18000;11500;15200
"C40AF50328";"Автомир Брянск";;"Elantra";"1.6";"Бензиновый";2188;3686;2188;4629;2314;4110;8512;11114;8512;12871;8386;10690;12871;8386;10690;10700;14800;10700;17500;10700;14800;17500;10700;14800
"C40AF50328";"Автомир Брянск";;"Elantra";"1.8";"Бензиновый";2028;3128;2028;3973;2154;3254;9172;10072;9172;12127;9046;9946;12127;9046;9946;11200;13200;11200;16100;11200;13200;16100;11200;13200
"C40AF50328";"Автомир Брянск";;"Elantra new";"1.6";"Бензиновый";2865;4063;2865;4900;2991;4487;8335;10937;8335;14100;8209;10513;14100;8209;10513;11200;15000;11200;19000;11200;15000;19000;11200;15000
"C40AF50328";"Автомир Брянск";;"Elantra new";"2.0";"Бензиновый";3225;4325;3225;5654;3351;4451;8775;9675;8775;13346;8649;9549;13346;8649;9549;12000;14000;12000;19000;12000;14000;19000;12000;14000
"C40AF50328";"Автомир Брянск";;"Veloster";"1.6";"Бензиновый";1806;3304;1806;4244;2229;4025;9194;11796;9194;13256;8771;11075;13256;8771;11075;11000;15100;11000;17500;11000;15100;17500;11000;15100
"C40AF50328";"Автомир Брянск";;"Veloster";"1.6T GDI";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF50328";"Автомир Брянск";;"Sonata";"2.0";"Бензиновый";3135;4535;3077;8240;3135;5778;7265;7265;9123;10460;7263;9122;;;;10400;11800;12200;18700;10398;14900;8240;3135;5778
"C40AF50328";"Автомир Брянск";;"Sonata";"2.4 GDi";"Бензиновый";3055;4455;3298;8360;3055;5798;8145;8145;10002;11340;8145;10002;;;;11200;12600;13300;19700;11200;15800;8360;3055;5798
"C40AF50328";"Автомир Брянск";;"i40";"1.6";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF50328";"Автомир Брянск";;"i40";"2.0";"Бензиновый";2845;4045;2845;4723;2711;3811;8955;9855;8955;11777;8789;9689;;;;11800;13900;11800;16500;11500;13500;4723;2711;3811
"C40AF50328";"Автомир Брянск";;"i40";"1.7";"Дизельный";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF50328";"Автомир Брянск";;"Creta";"1.6";"Бензиновый";3516;4597;3516;6686;3641;4723;7484;11303;7484;13314;7358;11177;13314;7358;11177;11000;15900;11000;20000;10999;15900;20000;10999;15900
"C40AF50328";"Автомир Брянск";;"Creta";"2.0";"Бензиновый";3476;4176;3476;5965;3602;4302;7924;8824;7924;10835;7798;8698;10835;7798;8698;11400;13000;11400;16800;11400;13000;16800;11400;13000
"C40AF50328";"Автомир Брянск";;"ix35";"2.0";"Бензиновый";3272;4672;3272;5742;3369;4669;9228;10128;9228;12158;8431;9331;12158;8431;9331;12500;14800;12500;17900;11800;14000;17900;11800;14000
"C40AF50328";"Автомир Брянск";;"ix35";"2.0";"Дизельный";2788;4111;2788;4141;2718;4141;13612;16989;13612;16659;13282;16659;16659;13282;16659;16400;21100;16400;20800;16000;20800;20800;16000;20800
"C40AF50328";"Автомир Брянск";;"Tucson";"1.6";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF50328";"Автомир Брянск";;"Tucson";"2.0";"Бензиновый";3461;4861;3461;5659;3427;4827;8839;9739;8839;12241;8673;9573;;;;12300;14600;12300;17900;12100;14400;5659;3427;4827
"C40AF50328";"Автомир Брянск";;"Tucson";"1.6T GDI";"Бензиновый";3510;4811;3510;5731;3377;4770;9390;10289;9390;12169;9222;10123;;;;12900;15100;12900;17900;12599;14893;5731;3377;4770
"C40AF50328";"Автомир Брянск";;"Tucson";"2.0";"Дизельный";2757;4161;2757;4161;2757;4161;14243;19839;14243;19839;14243;19839;;;;17000;24000;17000;24000;17000;24000;4161;2757;4161
"C40AF50328";"Автомир Брянск";;"Santa Fe";"2.4";"Бензиновый";3283;4983;3283;5666;3359;4859;10617;11516;10617;11434;9441;10341;11434;9441;10341;13900;16499;13900;17100;12800;15200;17100;12800;15200
"C40AF50328";"Автомир Брянск";;"Santa Fe";"2.2";"Дизельный";3149;4435;3149;4644;3358;4644;13351;17065;13351;16356;12642;16356;16356;12642;16356;16500;21500;16500;21000;16000;21000;21000;16000;21000
"C40AF50328";"Автомир Брянск";;"Santa Fe New";"2.4";"Бензиновый";4326;5626;4326;6844;4326;5626;9174;10074;9174;11856;9174;10074;;;;13500;15700;13500;18700;13500;15700;6844;4326;5626
"C40AF50328";"Автомир Брянск";;"Santa Fe New";"2.2";"Дизельный";3183;4656;3183;4656;3183;4656;13817;18744;13817;18744;13817;18744;;;;17000;23400;17000;23400;17000;23400;4656;3183;4656
"C40AF50328";"Автомир Брянск";;"Grand Santa Fe";"3.3";"Бензиновый";3137;4764;3137;5453;3145;4645;12463;13136;12463;13747;11755;12655;13747;11755;12655;15600;17900;15600;19200;14900;17300;19200;14900;17300
"C40AF50328";"Автомир Брянск";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";3517;5017;3517;5594;3517;5017;11583;12483;11583;17206;11583;12483;;;;15100;17500;15100;22800;15100;17500;5594;3517;5017
"C40AF50328";"Автомир Брянск";;"Grand Santa Fe";"2.2";"Дизельный";3149;4435;3149;4644;3358;4644;13351;17065;13351;16356;12642;17065;16356;12642;16356;16500;21500;16500;21000;16000;21709;21000;16000;21000
"C40AF50328";"Автомир Брянск";;"H1";"2.4";"Бензиновый";3443;5001;3443;5906;3443;5001;9857;14499;9857;16394;9857;14499;;;;13300;19500;13300;22300;13300;19500;5906;3443;5001
"C40AF50328";"Автомир Брянск";;"H1";"2.5";"Дизельный";3065;4489;3065;4489;3065;4489;13835;17211;13835;17211;13835;17211;;;;16900;21700;16900;21700;16900;21700;4489;3065;4489
"C40AF00295";"ОрионСтрой";;"Solaris New";"1.4";"Бензиновый";3577;4855;2862;4906;2147;2913;5810;6400;5208;13206;5208;5680;13206;5208;5680;9387;11255;8070;18112;7355;8593;18112;7355;8593
"C40AF00295";"ОрионСтрой";;"Solaris New";"1.6";"Бензиновый";3577;4855;2862;4906;2147;2913;5810;9272;5208;9932;5208;7978;9932;5208;7978;9387;14127;8070;14838;7355;10891;14838;7355;10891
"C40AF00295";"ОрионСтрой";;"Solaris";"1.4";"Бензиновый";3577;4855;2862;4906;2147;2913;5842;8348;5234;8509;5234;7239;7537;4588;6372;9419;13203;8096;13415;7381;10152;12443;6735;9285
"C40AF00295";"ОрионСтрой";;"Solaris";"1.6";"Бензиновый";3577;4855;2862;4906;2147;2913;5842;8348;5234;8509;5234;7239;7537;4588;6372;9419;13203;8096;13415;7381;10152;12443;6735;9285
"C40AF00295";"ОрионСтрой";;"i30";"1.4";"Бензиновый";3577;4855;2862;4702;2147;3066;5990;8496;5282;8466;5282;7287;7554;5068;6647;9567;13351;8144;13168;7429;10353;12256;7215;9713
"C40AF00295";"ОрионСтрой";;"i30";"1.6";"Бензиновый";3577;4855;2862;4702;2147;3066;5990;8496;5282;8466;5282;7287;7554;5068;6647;9567;13351;8144;13168;7429;10353;12256;7215;9713
"C40AF00295";"ОрионСтрой";;"Elantra";"1.6";"Бензиновый";3577;4855;2862;4702;2147;3066;6340;8846;5632;9280;5632;7637;8260;5418;6997;9917;13701;8494;13982;7779;10703;12962;7565;10063
"C40AF00295";"ОрионСтрой";;"Elantra";"1.8";"Бензиновый";3577;4855;2862;4702;2147;3066;6340;8846;5632;9280;5632;7637;8260;5418;6997;9917;13701;8494;13982;7779;10703;12962;7565;10063
"C40AF00295";"ОрионСтрой";;"Elantra new";"1.6";"Бензиновый";3577;4855;2862;4702;2147;3066;6996;11538;6185;12808;6185;9819;12808;6185;9819;10573;16393;9047;17510;8332;12885;17510;8332;12885
"C40AF00295";"ОрионСтрой";;"Elantra new";"2.0";"Бензиновый";3577;4855;2862;4702;2147;3066;6996;11538;6185;12808;6185;9819;12808;6185;9819;10573;16393;9047;17510;8332;12885;17510;8332;12885
"C40AF00295";"ОрионСтрой";;"Veloster";"1.6";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF00295";"ОрионСтрой";;"Veloster";"1.6T GDI";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF00295";"ОрионСтрой";;"Sonata";"2.0";"Бензиновый";4344;5877;3476;5520;2607;3577;7582;8172;6696;13317;6696;7168;13317;6696;7168;11926;14049;10172;18837;9303;10745;18837;9303;10745
"C40AF00295";"ОрионСтрой";;"Sonata";"2.4 GDi";"Бензиновый";4344;5877;3476;5520;2607;3577;7582;8172;6696;17670;6696;7168;17670;6696;7168;11926;14049;10172;23190;9303;10745;23190;9303;10745
"C40AF00295";"ОрионСтрой";;"i40";"1.6";"Бензиновый";3577;4855;2862;4702;2147;3066;7399;11941;6480;12921;6480;10113;11549;5799;8741;10976;16796;9342;17623;8627;13179;16251;7946;11807
"C40AF00295";"ОрионСтрой";;"i40";"2.0";"Бензиновый";3577;4855;2862;4702;2147;3066;7068;11610;6215;11492;6215;9848;9528;5302;8244;10645;16465;9077;16194;8362;12914;14230;7449;11310
"C40AF00295";"ОрионСтрой";;"i40";"1.7";"Дизельный";3577;4855;2862;3884;2147;2913;8536;11180;7571;9686;7571;9686;8520;7219;8520;12113;16035;10433;13570;9718;12599;12404;9366;11433
"C40AF00295";"ОрионСтрой";;"Creta";"1.6";"Бензиновый";4344;5877;3476;5520;2607;3527;6054;9516;5404;10272;5404;8173;9952;5404;8173;10398;15393;8880;15792;8011;11700;15472;8011;11700
"C40AF00295";"ОрионСтрой";;"Creta";"2.0";"Бензиновый";4344;5877;3476;5520;2607;3527;6404;10946;5754;11486;5754;9387;10087;5435;8387;10748;16823;9230;17006;8361;12914;15607;8042;11914
"C40AF00295";"ОрионСтрой";;"ix35";"2.0";"Бензиновый";4344;5877;3476;5520;2607;3527;7224;11766;6452;12757;6452;10085;10752;5857;8800;11568;17643;9928;18277;9059;13612;16272;8464;12327
"C40AF00295";"ОрионСтрой";;"ix35";"2.0";"Дизельный";4344;5877;3476;4906;2607;3680;10339;13365;9462;11882;9462;11882;10649;8654;10649;14683;19242;12938;16788;12069;15562;15555;11261;14329
"C40AF00295";"ОрионСтрой";;"Tucson";"1.6";"Бензиновый";4344;5877;3476;5520;2607;3527;7304;11846;6474;12206;6474;10107;11952;6278;9457;11648;17723;9950;17726;9081;13634;17472;8885;12984
"C40AF00295";"ОрионСтрой";;"Tucson";"2.0";"Бензиновый";4344;5877;3476;5520;2607;3527;7304;11846;6474;12206;6474;10107;11592;6278;9457;11648;17723;9950;17726;9081;13634;17112;8885;12984
"C40AF00295";"ОрионСтрой";;"Tucson";"1.6T GDI";"Бензиновый";4344;5877;3476;5520;2607;3527;7304;15782;6474;14866;6474;13256;14866;6423;13256;11648;21659;9950;20386;9081;16783;20386;9030;16783
"C40AF00295";"ОрионСтрой";;"Tucson";"2.0";"Дизельный";4344;5877;3476;4906;2607;3680;10960;16690;9958;14542;9958;14542;14542;9958;14542;15304;22567;13434;19448;12565;18222;19448;12565;18222
"C40AF00295";"ОрионСтрой";;"Santa Fe";"2.4";"Бензиновый";4344;5877;3476;5520;2607;3527;7747;12757;6898;12176;6898;10906;10859;5976;9984;12091;18634;10374;17696;9505;14433;16379;8583;13511
"C40AF00295";"ОрионСтрой";;"Santa Fe";"2.2";"Дизельный";4344;5877;3476;4906;2607;3680;10143;13261;9123;11617;9123;11617;10338;8220;10338;14487;19138;12599;16523;11730;15297;15244;10827;14018
"C40AF00295";"ОрионСтрой";;"Santa Fe New";"2.4";"Бензиновый";4344;6388;3476;6132;2607;3833;7033;9375;6299;19036;6299;8172;7033;6299;8172;11377;15763;9775;25168;8906;12005;13165;8906;12005
"C40AF00295";"ОрионСтрой";;"Santa Fe New";"2.2";"Дизельный";4344;5877;3476;4906;2607;3680;10762;15311;9520;13159;9520;13159;13159;9520;13159;15106;21188;12996;18065;12127;16839;18065;12127;16839
"C40AF00295";"ОрионСтрой";;"Grand Santa Fe";"3.3";"Бензиновый";4344;5877;3476;9608;2607;3527;8237;8827;7388;13873;7388;7860;11518;6466;6938;12581;14704;10864;23481;9995;11387;21126;9073;10465
"C40AF00295";"ОрионСтрой";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF00295";"ОрионСтрой";;"Grand Santa Fe";"2.2";"Дизельный";4344;5877;3476;4906;2607;3680;10003;13121;8983;11477;8983;11477;10198;8080;10198;14347;18998;12459;16383;11590;15157;15104;10687;13878
"C40AF00295";"ОрионСтрой";;"H1";"2.4";"Бензиновый";4344;5877;3476;5520;2607;3527;7741;12011;6935;11530;6935;10351;9851;6157;8930;12085;17888;10411;17050;9542;13878;15371;8764;12457
"C40AF00295";"ОрионСтрой";;"H1";"2.5";"Дизельный";4344;5877;3476;4906;2607;3680;9985;13011;9052;11473;9052;11473;10290;8296;10290;14329;18888;12528;16379;11659;15153;15196;10903;13970
"C40AF00999";"Автолидер-Восток";;"Solaris New";"1.4";"Бензиновый";2450;3325;2450;4200;2450;3325;5425;6425;5425;8910;5425;6425;7573,5;4611,25;5461,25;7875;9750;7875;13110;7875;9750;11773,5;7061,25;8786,25
"C40AF00999";"Автолидер-Восток";;"Solaris New";"1.6";"Бензиновый";2450;3325;2450;4200;2450;3325;5626;9546;5626;12031;5626;9546;10226,35;4782,1;8114,1;8076;12871;8076;16231;8076;12871;14426,35;7232,1;11439,1
"C40AF00999";"Автолидер-Восток";;"Solaris";"1.4";"Бензиновый";2450;3325;2450;4200;2450;3325;5495;8199;5495;10194;5495;8199;8664,9;4670,75;6969,15;7945;11524;7945;14394;7945;11524;12864,9;7120,75;10294,15
"C40AF00999";"Автолидер-Восток";;"Solaris";"1.6";"Бензиновый";2450;3325;2450;4200;2450;3325;5495;8199;5495;10194;5495;8199;8664,9;4670,75;6969,15;7945;11524;7945;14394;7945;11524;12864,9;7120,75;10294,15
"C40AF00999";"Автолидер-Восток";;"i30";"1.4";"Бензиновый";2450;3325;2450;4200;2450;3325;6805;9509;6805;11405;6805;9509;9694,25;5784,25;8082,65;9255;12834;9255;15605;9255;12834;13894,25;8234,25;11407,65
"C40AF00999";"Автолидер-Восток";;"i30";"1.6";"Бензиновый";2450;3325;2450;4200;2450;3325;7129;9833;7129;11729;7129;9833;9969,65;6059,65;8358,05;9579;13158;9579;15929;9579;13158;14169,65;8509,65;11683,05
"C40AF00999";"Автолидер-Восток";;"Elantra";"1.6";"Бензиновый";2450;3325;2450;4200;2450;3325;6974;9675;6974;11494;6974;9675;9769,9;5927,9;8223,75;9424;13000;9424;15694;9424;13000;13969,9;8377,9;11548,75
"C40AF00999";"Автолидер-Восток";;"Elantra";"1.8";"Бензиновый";2450;3325;2450;4200;2450;3325;6974;9675;6974;13576;6974;9675;11539,6;5927,9;8223,75;9424;13000;9424;17776;9424;13000;15739,6;8377,9;11548,75
"C40AF00999";"Автолидер-Восток";;"Elantra new";"1.6";"Бензиновый";2450;3325;2450;4200;2450;3325;6732;9436;6732;13233;6732;9436;11248,05;5722,2;8020,6;9182;12761;9182;17433;9182;12761;15448,05;8172,2;11345,6
"C40AF00999";"Автолидер-Восток";;"Elantra new";"2.0";"Бензиновый";2450;3325;2450;4200;2450;3325;6960;7960;6960;11757;6960;7960;9993,45;5916;6766;9410;11285;9410;15957;9410;11285;14193,45;8366;10091
"C40AF00999";"Автолидер-Восток";;"Veloster";"1.6";"Бензиновый";2450;3325;2450;4200;2450;3325;5893;8597;5893;10686;5893;8597;9083,1;5009,05;7307,45;8343;11922;8343;14886;8343;11922;13283,1;7459,05;10632,45
